model_id,canonical_family_id,derived_id,variant_id,generation_id,prompt_hash,prompt_text_or_path,parsed_answer,canonical_answer,correct,correct_answer_logprob,entropy,monitor_score,source_experiment_ids
llama3p1_8b_instruct,CM_A_STD_009,,1,llama3p1_8b_instruct:CM_A_STD_009:1:llama_primary_20260616T085448Z,8e5fc014388a813d76429c16b76f7a60b02ce7200dd50c140e2c8c3c64154f52,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 Nm,12.0 N*m,,-24.03125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_009,,2,llama3p1_8b_instruct:CM_A_STD_009:2:llama_primary_20260616T085448Z,c7917616b044d3e327a946c845e4307243b5d5144821ff01707912f2ba39d310,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 Nm,12.0 N*m,,-24.34375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_009,,3,llama3p1_8b_instruct:CM_A_STD_009:3:llama_primary_20260616T085448Z,5a1e33da4acff4503412fd8ca79f4c6ee0780d073b326dd65e594639d3aedea5,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 Nm,12.0 N*m,,-24.71875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_010,,0,llama3p1_8b_instruct:CM_A_STD_010:0:llama_primary_20260616T085448Z,ae5401c1f4683cbc7d994d4870a2ffbf126f05c5a1e22a02399fa00ae9168557,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 m/s,18.0 m/s,,-23.515625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_010,,1,llama3p1_8b_instruct:CM_A_STD_010:1:llama_primary_20260616T085448Z,ea785686b23be1a46abe62b9b056692c43815d952a479d8bcc11a2a40138e1ce,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 m/s,18.0 m/s,,-23.671875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_010,,2,llama3p1_8b_instruct:CM_A_STD_010:2:llama_primary_20260616T085448Z,64566db7600d9e6568cb76a0b01d091aea5c6602fdb2d490293152981c5adbb0,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 m/s,18.0 m/s,,-23.078125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_010,,3,llama3p1_8b_instruct:CM_A_STD_010:3:llama_primary_20260616T085448Z,a7cab7b4349ca074f7bd184e56e54e381b020b794b168600f6388f52a0660bfa,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 m/s,18.0 m/s,,-23.59375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_011,,0,llama3p1_8b_instruct:CM_A_STD_011:0:llama_primary_20260616T085448Z,9a5ec8ec49dbd7844eaaed688c9e1885648e38d0ba5a1768423acfec4930cf56,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 V,12.0 V,,-20.875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_011,,1,llama3p1_8b_instruct:CM_A_STD_011:1:llama_primary_20260616T085448Z,d988cb6bb556b4ac13affd5c8ab0a5f8dcf2c3d7e6863aef5d0c0b05f67e13a2,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 V,12.0 V,,-20.421875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_011,,2,llama3p1_8b_instruct:CM_A_STD_011:2:llama_primary_20260616T085448Z,782cc542f70225d3b4c6f3054dc39a0f6db98d8ff81a1d66b2ce21fd5fd37a6e,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 V,12.0 V,,-20.234375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_011,,3,llama3p1_8b_instruct:CM_A_STD_011:3:llama_primary_20260616T085448Z,fdaa655b22f1a4ebd9e99c7ce19e485942d95bde2b86a521d6fba90dc28638df,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 V,12.0 V,,-19.703125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_012,,0,llama3p1_8b_instruct:CM_A_STD_012:0:llama_primary_20260616T085448Z,ef765775a80a2cae624c5cbae4cb3ca7134eba9a83abf83fc4a1f1e0dbee7b3c,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,144 W,18.0 W,,-21.6875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_012,,1,llama3p1_8b_instruct:CM_A_STD_012:1:llama_primary_20260616T085448Z,3317e143e2a388c785b64894897b7361489f2e5e3847ed241b6655f0767b7a6b,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,144 W,18.0 W,,-21.90625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_012,,2,llama3p1_8b_instruct:CM_A_STD_012:2:llama_primary_20260616T085448Z,a391a3185400bbb10415366ee0ae16e364c9a1486da0589873403591e5be4a54,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,144 W,18.0 W,,-22.078125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_012,,3,llama3p1_8b_instruct:CM_A_STD_012:3:llama_primary_20260616T085448Z,4367c972d926f6e9dec7615e1413321779c539184da1169d2e184350b55bacd8,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,144 W,18.0 W,,-21.546875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_013,,0,llama3p1_8b_instruct:CM_A_STD_013:0:llama_primary_20260616T085448Z,9e8fec9ab5b3e2e3a7758ed67d9fdc485a1962cf91d1a4240c41a17dbc87e300,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3e-04 C,3.0e-4 C,,-24.984375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_013,,1,llama3p1_8b_instruct:CM_A_STD_013:1:llama_primary_20260616T085448Z,a2d83ae28043518cefe46cf77a318b3a83cf3c118f284ff56c6bb98000e106a0,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3e-04 C,3.0e-4 C,,-24.8125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_013,,2,llama3p1_8b_instruct:CM_A_STD_013:2:llama_primary_20260616T085448Z,ea0ce66507c84d0fdd9b9b7499563e37b4b186544e9bc64a2acfa7217e619a0e,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3e-04 C,3.0e-4 C,,-24.53125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_013,,3,llama3p1_8b_instruct:CM_A_STD_013:3:llama_primary_20260616T085448Z,3cde3e2190b20044e0ab1b9a0591dba7f123858348f1b8c994ffc372861940dd,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3e-04 C,3.0e-4 C,,-24.65625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_014,,0,llama3p1_8b_instruct:CM_A_STD_014:0:llama_primary_20260616T085448Z,1e286afd729ce8c3aa593cfc94b96b3433d25eaa54c6ea4359b5fd83be51300f,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 A,2.0 A,,-21.328125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_014,,1,llama3p1_8b_instruct:CM_A_STD_014:1:llama_primary_20260616T085448Z,c3403572dc9d045d85150701402b85a05e5be8abfb0e0dc2be78b5e7006c41cb,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 A,2.0 A,,-20.875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_014,,2,llama3p1_8b_instruct:CM_A_STD_014:2:llama_primary_20260616T085448Z,800ce129a78b34a40a99b77c5e7f9a071dcb2da52722cad1222c68ef348c40dc,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 A,2.0 A,,-20.96875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_014,,3,llama3p1_8b_instruct:CM_A_STD_014:3:llama_primary_20260616T085448Z,2b2995aaaed83e3b46638be0ab8d08215b563c3157085ff679a4d685b53f8325,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 A,2.0 A,,-21.171875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_015,,0,llama3p1_8b_instruct:CM_A_STD_015:0:llama_primary_20260616T085448Z,4ca8907255d7c53e80b9b340133ae1b23cf2b13dd59ac71962f917199ee1015b,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,179.8 N,0.4495 N,,-26.734375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_015,,1,llama3p1_8b_instruct:CM_A_STD_015:1:llama_primary_20260616T085448Z,bacc7c30156b306819effb0db70f7b3a23f1981a103e0a85edfa29afc15a0830,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,179.8 N,0.4495 N,,-26.546875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_015,,2,llama3p1_8b_instruct:CM_A_STD_015:2:llama_primary_20260616T085448Z,fa57804fc4536b90d081d7945f9e733aee80d1b5daa933ee59fc1445ed43824f,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,179.8 N,0.4495 N,,-26.203125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_015,,3,llama3p1_8b_instruct:CM_A_STD_015:3:llama_primary_20260616T085448Z,3b7f7ea300ab40814f248034d2ee20bb729686b0fa066655df8f6caecc24bfe7,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,179.8 N,0.4495 N,,-26.40625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_016,,0,llama3p1_8b_instruct:CM_A_STD_016:0:llama_primary_20260616T085448Z,57807734c4fc47512b5d542d910eadd9c8946e513751153696d4c52ec451ac40,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,17900 N/C,143840 N/C,,-29.703125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_016,,1,llama3p1_8b_instruct:CM_A_STD_016:1:llama_primary_20260616T085448Z,c88b3bdb6d93ef80b9e30d9ce1aaeac083ab88cc0558baff5ecbc1bc40f83de0,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,17900 N/C,143840 N/C,,-28.453125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_016,,2,llama3p1_8b_instruct:CM_A_STD_016:2:llama_primary_20260616T085448Z,49dacd0e608d5d04859e7044460da3e0700f47d48e342652caf65edd548d015b,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1792000 N/C,143840 N/C,,-29.296875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_016,,3,llama3p1_8b_instruct:CM_A_STD_016:3:llama_primary_20260616T085448Z,67346ece6381be2d9503ab61fe3c218935f20b5a981a64b0a90238d95a899522,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1792000 N/C,143840 N/C,,-28.203125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_017,,0,llama3p1_8b_instruct:CM_A_STD_017:0:llama_primary_20260616T085448Z,6fd48a0082ae0aecf597c36b1abc01a705550759ab22bb67f20afc8a21a28422,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,20930 J,41860 J,,-17.328125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_017,,1,llama3p1_8b_instruct:CM_A_STD_017:1:llama_primary_20260616T085448Z,9e1e2a7b2c69d2a57fffcfac95b8c0ae8797fddf18be4cb8c13811cab2c43ed2,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,41860 J,41860 J,,-18.640625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_017,,2,llama3p1_8b_instruct:CM_A_STD_017:2:llama_primary_20260616T085448Z,3ac2b9005171f70ee48a532cde92548c62c3fefdee21fe055ce95c46f730e95d,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,83600 J,41860 J,,-20.609375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_017,,3,llama3p1_8b_instruct:CM_A_STD_017:3:llama_primary_20260616T085448Z,0367ff3acf9dc276c7ee8d25419a3a9bf71cf5fde922fe4437cba1143bbbdf34,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,836800 J,41860 J,,-23.53125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_018,,0,llama3p1_8b_instruct:CM_A_STD_018:0:llama_primary_20260616T085448Z,0108c4f51bb35c0dd5aef4eb151ea90831c1ce0fed1cb38006f425540fd59227,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,101325 Pa,99768 Pa,,-29.734375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_018,,1,llama3p1_8b_instruct:CM_A_STD_018:1:llama_primary_20260616T085448Z,c4c41a235070788103ffe1083a40db2a90def5afd1b52fde3d0d8fc835fdf6b3,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,101325 Pa,99768 Pa,,-29.9375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_018,,2,llama3p1_8b_instruct:CM_A_STD_018:2:llama_primary_20260616T085448Z,decc95714c1b3a7c7bacd30c79ddfccd40424f8b317b5401c23176fa66eae76e,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,101325 Pa,99768 Pa,,-29.921875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_018,,3,llama3p1_8b_instruct:CM_A_STD_018:3:llama_primary_20260616T085448Z,d0dfa17619c6f7ca38cf4185f5432dc8288deb303144896ea93016bdf1b6932c,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,101325 Pa,99768 Pa,,-30.03125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_019,,0,llama3p1_8b_instruct:CM_A_STD_019:0:llama_primary_20260616T085448Z,1fe50cd2ef47609f78ed0b84bf2dddf04c22af20800c4775cdc12fdf956758af,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,0.1 m,0.01 m,,-20.0625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_019,,1,llama3p1_8b_instruct:CM_A_STD_019:1:llama_primary_20260616T085448Z,c9d6b1e39fb365e585980f010ecaa15b569b931a4dc36e484cd472a604f7916c,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,0.1 m,0.01 m,,-19.953125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_019,,2,llama3p1_8b_instruct:CM_A_STD_019:2:llama_primary_20260616T085448Z,5d18861bc99d6eef79c040924505955cbaf15e57ce8cb416eb87deccba20b54c,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,0.1 m,0.01 m,,-20.09375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_019,,3,llama3p1_8b_instruct:CM_A_STD_019:3:llama_primary_20260616T085448Z,41f61a5cfa1f9438ef907e9831c97fdf7969dda0490572b7e00d2f25b9d8207d,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,0.1 m,0.01 m,,-19.953125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_020,,0,llama3p1_8b_instruct:CM_A_STD_020:0:llama_primary_20260616T085448Z,5c90f90fb744ddafc2c28e607f8b64f6c22920e3d0a140969bd1ca1d7f423801,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2000 J,2000 J,,-18.4375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_020,,1,llama3p1_8b_instruct:CM_A_STD_020:1:llama_primary_20260616T085448Z,125dc81494a98b1bfa3ea2e00ae24cf42051567e718544cd148b104d6aa4da0f,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2000 J,2000 J,,-18.390625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_020,,2,llama3p1_8b_instruct:CM_A_STD_020:2:llama_primary_20260616T085448Z,9bf9193e7a544ea2deab1c1d4740e4f0723f9a73321fe7ab2b5b5c25019f2449,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2000 J,2000 J,,-18.90625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_A_STD_020,,3,llama3p1_8b_instruct:CM_A_STD_020:3:llama_primary_20260616T085448Z,fda98f6a43b2c9a21605149cc7360f14e7c9b1ac6c0152c82ff6ebd285195954,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2000 J,2000 J,,-18.578125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_001,,0,llama3p1_8b_instruct:CM_B_001:0:llama_primary_20260616T085448Z,3be57340e473ac83b9fe7876b1c9efc3bb7f9ea0e3f850d4fe862463634c9ae6,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,5.0 m/s^2,5.0 m/s^2,,-21.25,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_001,,1,llama3p1_8b_instruct:CM_B_001:1:llama_primary_20260616T085448Z,309fc2be964f287fe160e877add1da00930138a1357383e7a922d8b23e3db71b,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,5.0 m/s^2,5.0 m/s^2,,-20.96875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_001,,2,llama3p1_8b_instruct:CM_B_001:2:llama_primary_20260616T085448Z,1964d0e0bfc0b16a0d5d74aeac06edc2f01441c0724d9c3da9a61f38c4b71bd4,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,5.0 m/s^2,5.0 m/s^2,,-20.9375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_001,,3,llama3p1_8b_instruct:CM_B_001:3:llama_primary_20260616T085448Z,bfae69ede923d1df6b4d572b7b55d2f5e6e36033709d3f63e465c9787d523951,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,5.0 m/s^2,5.0 m/s^2,,-20.9375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_002,,0,llama3p1_8b_instruct:CM_B_002:0:llama_primary_20260616T085448Z,1606a15e49c9941850a5e6a86e1c0fea2ac96a5d6fae018ed2db2ebe832aa567,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,10 m/s,10.0 m/s,,-26.0625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_002,,1,llama3p1_8b_instruct:CM_B_002:1:llama_primary_20260616T085448Z,4aceb0993d6b727b9c2a93b50c3387d822b5c9a56b50010b4a4d5e1288fddb3e,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,10 m/s,10.0 m/s,,-26.09375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_002,,2,llama3p1_8b_instruct:CM_B_002:2:llama_primary_20260616T085448Z,fdfc39353e221ab71a4cdc364c5c0dbaf9bce1a16aa5b4d266a3e72e52ea89cd,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,10 m/s,10.0 m/s,,-25.78125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_002,,3,llama3p1_8b_instruct:CM_B_002:3:llama_primary_20260616T085448Z,05d375feea95d0f1c31969a1c0eb984cd5010d5947bedacd6a8b810f56b4ca28,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,10 m/s,10.0 m/s,,-26.046875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_003,,0,llama3p1_8b_instruct:CM_B_003:0:llama_primary_20260616T085448Z,9641d2418b13b7c22c8d8c3d1f1d221fe5045e55eb65b69f5c270c51ad55da9d,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,20 J,50.0 J,,-21.484375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_003,,1,llama3p1_8b_instruct:CM_B_003:1:llama_primary_20260616T085448Z,82e7135479f05b3202ee5488a6fe0ed73242b409bfdbfa740f362456e5b2a355,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,20.0 J,50.0 J,,-21.421875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_003,,2,llama3p1_8b_instruct:CM_B_003:2:llama_primary_20260616T085448Z,344a1643303f54bf256ec01e8d746508912293fc7f55e0e85eda309487d3c272,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,20.0 J,50.0 J,,-20.8125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_003,,3,llama3p1_8b_instruct:CM_B_003:3:llama_primary_20260616T085448Z,17dbf74b82693057d1cd18cb0d993db5f28522d9e7351b6cef58f50d8a92db5f,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,20.0 J,50.0 J,,-20.859375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_004,,0,llama3p1_8b_instruct:CM_B_004:0:llama_primary_20260616T085448Z,63f3a85ac071cd9d2e3cbd07b19f6699a5c65e7f97ba6656af581a547411020c,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,39 J,117.6 J,,-18.609375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_004,,1,llama3p1_8b_instruct:CM_B_004:1:llama_primary_20260616T085448Z,2938619fe888011a256c8b489bf4886858753bdd5c034e2089f6403baf99b1d8,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,39 J,117.6 J,,-18.390625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_004,,2,llama3p1_8b_instruct:CM_B_004:2:llama_primary_20260616T085448Z,9e9f744a54f85dc9e24578e858fcd18dbadbd81d1939d95c828dbe60f5d9485d,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,39.2 J,117.6 J,,-18.28125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_004,,3,llama3p1_8b_instruct:CM_B_004:3:llama_primary_20260616T085448Z,e8a357370e52cab781aac210217057e029f0e7b12496d2a3549903138750ff9a,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,39.2 J,117.6 J,,-18.125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_005,,0,llama3p1_8b_instruct:CM_B_005:0:llama_primary_20260616T085448Z,273093960a64455cc907fb0aef30c162fee5447fddd40284847aefff924a8cb2,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 N,12.0 N,,-23.046875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_005,,1,llama3p1_8b_instruct:CM_B_005:1:llama_primary_20260616T085448Z,6ef46b8f7d2bff8796c956a986a456ceeabc4b445f6900131901cc641eb01cb2,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 N,12.0 N,,-23.015625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_005,,2,llama3p1_8b_instruct:CM_B_005:2:llama_primary_20260616T085448Z,2456ad4773d49589bd3b590cd3ef52c15cbdfb8465a664f8b6dc4670849ac6f8,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12.0 N,12.0 N,,-22.796875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_005,,3,llama3p1_8b_instruct:CM_B_005:3:llama_primary_20260616T085448Z,1dc7452261a66d2a8dba4a03545415bd831ff1c8e3b548f67c7541edcd4db1b0,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 N,12.0 N,,-22.984375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_006,,0,llama3p1_8b_instruct:CM_B_006:0:llama_primary_20260616T085448Z,a71551d8cfaf3ec296f3baad13814502da05f0599778e706588432142cccf67f,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,14 N*s,14.0 kg*m/s,,-25.515625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_006,,1,llama3p1_8b_instruct:CM_B_006:1:llama_primary_20260616T085448Z,4b9fc55a6a0a20df6467809ebf6f94eabcbf8bf0544dcb7f9623f2feee6a4217,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,14 N*s,14.0 kg*m/s,,-25.515625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_006,,2,llama3p1_8b_instruct:CM_B_006:2:llama_primary_20260616T085448Z,90b099b47e45795467af7e8ee05ceafd4dfc50ca59b2bccb7748bd71908917d1,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,14 N*s,14.0 kg*m/s,,-25.34375,,,"[""stage6_llama_behavioural_full_rerun""]"
